,lat,long,irr_data
2194,54.0,46.0,69.4610993150685
2195,54.0,48.0,67.86728025114155
2196,54.0,50.0,68.16193892694065
2197,54.0,52.0,69.58037214611873
2198,54.0,54.0,61.89679509132421
2199,54.0,56.0,64.65075742009131
2200,54.0,58.0,61.98443207762557
2201,54.0,60.0,65.27764497716896
2202,54.0,62.0,67.52964840182648
2203,54.0,64.0,66.30790810502283
2204,54.0,66.0,65.0000102739726
2205,54.0,68.0,62.7546638127854
2206,54.0,70.0,64.92798687214612
2207,54.0,72.0,66.42396860730594
2208,54.0,74.0,66.812600456621
2209,54.0,76.0,67.01654223744292
2210,54.0,78.0,69.902600456621
2211,54.0,80.0,67.85387442922375
2212,54.0,82.0,67.36459988584475
2213,54.0,84.0,68.86032420091325
2214,54.0,86.0,64.02367694063928
2215,54.0,88.0,61.27690353881279
2216,54.0,90.0,62.55869863013698
2217,54.0,92.0,65.31828710045662
2218,54.0,94.0,62.89882134703197
2219,54.0,96.0,48.48491780821918
2220,54.0,98.0,51.89469063926941
2221,56.0,-130.0,40.36509874429223
2222,56.0,-128.0,44.938227739726024
2223,56.0,-126.0,50.66853424657534
2224,56.0,-124.0,68.44134874429223
2225,56.0,-122.0,72.47864840182648
2226,56.0,-120.0,77.59139611872146
2227,56.0,-118.0,82.4647665525114
2228,56.0,-116.0,79.64417979452055
2229,56.0,-114.0,75.2576261415525
2230,56.0,-112.0,71.4218339041096
2231,56.0,-110.0,71.8149988584475
2232,56.0,-108.0,77.90309132420093
2233,56.0,-106.0,71.84863641552512
2234,56.0,-104.0,76.27968778538812
2235,56.0,-102.0,74.53632591324201
2236,56.0,-100.0,74.95562043378995
2237,56.0,-98.0,82.0299109589041
2238,56.0,-96.0,82.44687157534247
2239,56.0,-94.0,79.14391952054794
2240,56.0,-92.0,78.33442522831051
2241,56.0,-90.0,72.08771746575343
2242,56.0,-88.0,65.1384589041096
2243,56.0,-80.0,51.35335844748859
2244,56.0,-76.0,59.5554549086758
2245,56.0,-74.0,55.20453710045662
2246,56.0,-72.0,55.053575342465756
2247,56.0,-70.0,53.669947488584484
2248,56.0,-68.0,57.29144121004566
2249,56.0,-66.0,60.64524828767122
2250,56.0,-64.0,58.21701655251142
2251,56.0,-62.0,61.10762956621004
2252,56.0,-4.0,34.65706107305937
2253,56.0,10.0,57.78047773972602
2254,56.0,12.0,60.17688070776254
2255,56.0,14.0,57.97671974885844
2256,56.0,22.0,55.708642123287675
2257,56.0,24.0,58.4209149543379
2258,56.0,26.0,55.81713070776255
2259,56.0,28.0,57.7007488584475
2260,56.0,30.0,57.4914406392694
2261,56.0,32.0,55.68634760273973
2262,56.0,34.0,57.730468036529686
2263,56.0,36.0,57.85769805936072
2264,56.0,38.0,61.17190125570776
2265,56.0,40.0,63.76209075342466
2266,56.0,42.0,65.11594748858447
2267,56.0,44.0,64.76499029680363
2268,56.0,46.0,66.10407648401826
2269,56.0,48.0,64.33453196347031
2270,56.0,50.0,64.64829623287669
2271,56.0,52.0,62.75453595890412
2272,56.0,54.0,61.74636643835617
2273,56.0,56.0,56.321276255707765
2274,56.0,58.0,52.041594748858444
2275,56.0,60.0,53.545558219178076
2276,56.0,62.0,57.47272488584475
2277,56.0,64.0,59.31517465753424
2278,56.0,66.0,59.62692180365297
2279,56.0,68.0,58.071859589041104
2280,56.0,70.0,60.33081849315068
2281,56.0,72.0,59.91961415525114
2282,56.0,74.0,59.95261301369863
2283,56.0,76.0,61.917541095890414
2284,56.0,78.0,61.58686415525115
2285,56.0,80.0,60.81623230593607
2286,56.0,82.0,59.84737043378995
2287,56.0,84.0,61.42398173515981
2288,56.0,86.0,59.092052511415524
2289,56.0,88.0,60.10262157534246
2290,56.0,90.0,58.011379566210046
2291,56.0,92.0,51.297632420091325
2292,56.0,94.0,55.83048401826484
2293,58.0,-136.0,27.123454337899542
2294,58.0,-132.0,24.298438926940637
2295,58.0,-130.0,54.20441952054795
2296,58.0,-128.0,44.493225456621005
2297,58.0,-126.0,51.101497716894976
2298,58.0,-124.0,51.880160388127855
2299,58.0,-122.0,71.0312397260274
2300,58.0,-120.0,72.56423573059361
2301,58.0,-118.0,79.24696061643836
2302,58.0,-116.0,77.24229965753425
2303,58.0,-114.0,74.54576598173516
2304,58.0,-112.0,67.63598801369862
2305,58.0,-110.0,69.93322602739725
2306,58.0,-108.0,66.46249029680365
2307,58.0,-106.0,68.08666152968037
2308,58.0,-104.0,75.55633618721461
2309,58.0,-102.0,55.88279166666667
2310,58.0,-100.0,72.16165410958902
2311,58.0,-98.0,70.50257191780824
2312,58.0,-96.0,64.34937899543378
2313,58.0,-94.0,62.33677910958903
2314,58.0,-76.0,55.41076769406393
2315,58.0,-74.0,54.156124429223745
2316,58.0,-72.0,53.732409817351595
2317,58.0,-70.0,55.21282933789954
2318,58.0,-68.0,54.93475627853881
2319,58.0,-66.0,47.960100456621
2320,58.0,-64.0,53.370999429223744
2321,58.0,-4.0,32.98781963470319
2322,58.0,12.0,53.66063812785388
2323,58.0,14.0,54.16826141552511
2324,58.0,16.0,52.946912100456615
2325,58.0,26.0,49.50910730593608
2326,58.0,28.0,53.26743949771689
2327,58.0,30.0,55.730416095890405
2328,58.0,32.0,54.33528767123288
2329,58.0,34.0,55.104198059360726
2330,58.0,36.0,54.913592465753425
2331,58.0,38.0,58.526367009132414
2332,58.0,40.0,56.83433162100457
2333,58.0,42.0,56.34061415525115
2334,58.0,44.0,58.96838698630137
2335,58.0,46.0,59.91820148401826
2336,58.0,48.0,59.942200342465746
2337,58.0,50.0,56.383242009132424
2338,58.0,52.0,56.32312956621005
2339,58.0,54.0,54.14978824200913
2340,58.0,56.0,50.60140182648402
2341,58.0,58.0,49.468071917808224
2342,58.0,60.0,48.42350570776255
2343,58.0,62.0,53.5679845890411
2344,58.0,64.0,55.83841324200913
2345,58.0,66.0,54.41168378995434
2346,58.0,68.0,55.39774600456621
2347,58.0,70.0,54.56757420091324
2348,58.0,72.0,50.52718835616439
2349,58.0,74.0,50.593511986301365
2350,58.0,76.0,51.23358789954338
2351,58.0,78.0,52.19024600456621
2352,58.0,80.0,52.89385102739726
2353,58.0,82.0,53.098847602739724
2354,58.0,84.0,51.78453595890411
2355,58.0,86.0,50.854433789954335
2356,58.0,88.0,52.79280136986302
2357,58.0,90.0,53.911831621004566
2358,58.0,92.0,53.48674657534246
2359,60.0,6.0,34.51771289954338
2360,60.0,8.0,40.909283675799095
2361,60.0,10.0,49.85211244292237
2362,60.0,12.0,50.181128424657544
2363,60.0,14.0,48.29343036529681
2364,60.0,16.0,49.175430936073056
2365,60.0,18.0,50.34277168949772
2366,60.0,32.0,63.607292808219164
2367,60.0,34.0,58.1975256849315
2368,60.0,36.0,57.52749942922375
2369,60.0,38.0,60.845054223744285
2370,60.0,40.0,59.61000913242009
2371,62.0,-10.0,46.15435445205479
2372,62.0,-8.0,46.31049600456622
2373,62.0,-6.0,48.46579280821918
2374,62.0,-2.0,50.135123858447486
2375,62.0,4.0,36.943521689497715
2376,62.0,6.0,32.88028595890411
2377,62.0,8.0,33.844171803652976
2378,62.0,10.0,34.46462157534246
2379,62.0,12.0,37.73553538812785
2380,62.0,14.0,40.985257990867574
2381,62.0,16.0,44.54816324200914
2382,62.0,18.0,57.936579337899545
2383,62.0,20.0,62.09653082191781
2384,62.0,22.0,46.44823173515981
2385,62.0,24.0,44.147124429223744
2386,62.0,26.0,42.542702625570776
2387,62.0,28.0,45.91199543378995
2388,62.0,30.0,59.32380878995433
2389,62.0,32.0,56.72306221461187
2390,62.0,34.0,56.802831621004565
2391,62.0,36.0,62.47997716894978
2392,62.0,38.0,54.091753424657526
2393,62.0,40.0,53.71697374429225
2394,64.0,-24.0,54.59289668949772
2395,64.0,-22.0,50.68173573059361
2396,64.0,-20.0,44.27895776255707
2397,64.0,-18.0,45.43454794520548
2398,64.0,-16.0,47.28181621004566
2399,64.0,-14.0,47.41154394977169
2400,64.0,6.0,58.51752340182649
2401,64.0,8.0,62.81433561643836
2402,64.0,10.0,54.3034908675799
2403,64.0,12.0,49.69695148401827
2404,64.0,14.0,50.32433904109589
2405,64.0,16.0,52.79806792237443
2406,64.0,18.0,53.20562842465754
2407,64.0,20.0,61.68563584474885
2408,64.0,22.0,67.57991666666666
2409,64.0,24.0,55.5048801369863
2410,64.0,26.0,50.47508447488585
2411,64.0,28.0,48.38440639269406
2412,64.0,30.0,47.281398401826486
2413,64.0,32.0,46.78407134703196
2414,64.0,34.0,51.355524543379
2415,64.0,36.0,53.74467408675799
2416,64.0,38.0,53.587869863013694
2417,64.0,40.0,48.63625570776256
2418,66.0,-24.0,44.64289383561644
2419,66.0,-22.0,39.97493835616439
2420,66.0,-20.0,43.03814726027397
2421,66.0,-18.0,41.30152397260274
2422,66.0,-16.0,40.62708276255708
2423,66.0,-14.0,44.48417865296803
2424,66.0,10.0,60.313095890410956
2425,66.0,12.0,57.98654566210047
2426,66.0,14.0,44.64974828767123
2427,66.0,16.0,47.265523972602736
2428,66.0,18.0,50.615431506849305
2429,66.0,20.0,50.88937557077626
2430,66.0,22.0,56.13998344748859
2431,66.0,24.0,56.80741038812785
2432,66.0,26.0,46.76689840182648
2433,66.0,28.0,42.72195776255708
2434,66.0,30.0,42.54149771689498
2435,66.0,32.0,45.92335730593607
2436,66.0,34.0,48.97872089041096
2437,66.0,36.0,57.38887214611872
2438,66.0,38.0,57.30111529680365
2439,66.0,40.0,51.67493436073059
2440,68.0,-24.0,37.69268207762557
2441,68.0,-22.0,36.02795662100457
2442,68.0,10.0,52.26964611872146
2443,68.0,12.0,59.16966837899544
2444,68.0,14.0,57.702317351598175
2445,68.0,16.0,47.84888812785388
2446,68.0,18.0,45.952374999999996
2447,68.0,20.0,47.1040256849315
2448,68.0,22.0,44.035016552511415
2449,68.0,24.0,42.425212328767124
2450,68.0,26.0,39.73727682648401
2451,68.0,28.0,38.591839611872146
2452,68.0,30.0,37.57874429223744
2453,68.0,32.0,39.0453196347032
2454,68.0,34.0,39.68508904109589
2455,68.0,36.0,38.852381278538815
2456,68.0,38.0,39.48297831050228
2457,68.0,40.0,42.937319634703194
